protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A1I0LL83	DUF4253 domain-containing protein	272	SAMN05421811_11958	568860	Nonomuraea wenchangensis	Nonomuraea wenchangensis	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A1I1CBS4	DUF4253 domain-containing protein	252	SAMN05216266_1259	490629	Amycolatopsis marina	Amycolatopsis marina	True	IPR025349	domain		252	144	252	CONTINUOUS	DUF4253
A0A1I1U0J4	DUF4253 domain-containing protein	281	SAMN04487819_101425	673379	Actinopolyspora alba	Actinopolyspora alba	True	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0A1I2B601	DUF4253 domain-containing protein	308	SAMN05216574_10464	1798228	Blastococcus tunisiensis	Blastococcus tunisiensis	True	IPR025349	domain		308	191	308	CONTINUOUS	DUF4253
A0A1I2D106	DUF4253 domain-containing protein	275	SAMN05216251_10527	380248	Actinacidiphila alni	Actinacidiphila alni	True	IPR025349	domain		275	167	275	CONTINUOUS	DUF4253
A0A1I2DPW7	DUF4253 domain-containing protein	266	SAMN05216251_105344	380248	Actinacidiphila alni	Actinacidiphila alni	True	IPR025349	domain		266	163	266	CONTINUOUS	DUF4253
A0A1I2EFM9	DUF4253 domain-containing protein	308	SAMN05421541_104391	35752	Actinoplanes philippinensis	Actinoplanes philippinensis	True	IPR025349	domain		308	201	308	CONTINUOUS	DUF4253
A0A1I2KA55	DUF4253 domain-containing protein	187	SAMN04488025_10146	201973	Planifilum fulgidum	Planifilum fulgidum	True	IPR025349	domain		187	88	187	CONTINUOUS	DUF4253
A0A1I2KHH8	DUF4253 domain-containing protein	193	SAMN04488025_101168	201973	Planifilum fulgidum	Planifilum fulgidum	True	IPR025349	domain		193	93	193	CONTINUOUS	DUF4253
A0A1I3WLC5	DUF4253 domain-containing protein	282	SAMN05192584_103353	1520580	Streptomyces pini	Streptomyces pini	True	IPR025349	domain		282	174	282	CONTINUOUS	DUF4253
A0A1I4B4K2	DUF4253 domain-containing protein	251	SAMN05421835_12689	115433	Amycolatopsis sacchari	Amycolatopsis sacchari	True	IPR025349	domain		251	143	251	CONTINUOUS	DUF4253
A0A1I4BKL4	DUF4253 domain-containing protein	275	SAMN05216275_13263	324952	Streptosporangium canum	Streptosporangium canum	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A1I4UHA4	DUF4253 domain-containing protein	238	SAMN05216207_1004100	260086	Pseudonocardia ammonioxydans	Pseudonocardia ammonioxydans	True	IPR025349	domain		238	126	236	CONTINUOUS	DUF4253
A0A1I5GQF4	DUF4253 domain-containing protein	253	G3I59_33760	112413	Amycolatopsis rubida	Amycolatopsis rubida	True	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0A1I5HKU9	DUF4253 domain-containing protein	276	ATL45_3594	455193	Saccharopolyspora antimicrobica	Saccharopolyspora antimicrobica	True	IPR025349	domain		276	168	276	CONTINUOUS	DUF4253
A0A1I5QRC4	DUF4253 domain-containing protein	251	SAMN05421810_102725	587909	Amycolatopsis arida	Amycolatopsis arida	True	IPR025349	domain		251	139	246	CONTINUOUS	DUF4253
A0A1I5WE01	DUF4253 domain-containing protein	278	SAMN04489713_123109	1993	Actinomadura madurae	Actinomadura madurae	True	IPR025349	domain		278	171	278	CONTINUOUS	DUF4253
A0A1I5Y439	DUF4253 domain-containing protein	267	SAMN04487928_14037	43305	Butyrivibrio proteoclasticus	Butyrivibrio proteoclasticus	True	IPR025349	domain		267	166	267	CONTINUOUS	DUF4253
A0A1I6FHZ7	DUF4253 domain-containing protein	245	SAMN04488564_12038	84724	Lentzea waywayandensis	Lentzea waywayandensis	True	IPR025349	domain		245	134	245	CONTINUOUS	DUF4253
A0A1I6PPT0	DUF4253 domain-containing protein	278	SAMN05660874_00993	95161	Saccharopolyspora flava	Saccharopolyspora flava	True	IPR025349	domain		278	170	278	CONTINUOUS	DUF4253
A0A1I7B3L7	DUF4253 domain-containing protein	281	SAMN04487904_10984	995060	Actinopolyspora lacussalsi subsp. righensis	Actinopolyspora lacussalsi subsp. righensis	True	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0A1J4NPI9	DUF4253 domain-containing protein	270	WN71_035640	1428628	Streptomyces mangrovisoli	Streptomyces mangrovisoli	True	IPR025349	domain		270	160	270	CONTINUOUS	DUF4253
A0A1J4NPZ6	DUF4253 domain-containing protein	271	WN71_035305	1428628	Streptomyces mangrovisoli	Streptomyces mangrovisoli	True	IPR025349	domain		271	163	271	CONTINUOUS	DUF4253
A0A1J4PV59	DUF4253 domain-containing protein	275	VT52_024670	1428626	Streptomyces malaysiense	Streptomyces malaysiense	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A1K0G1X1	DUF4253 domain-containing protein	266	BG844_27135	56427	Couchioplanes caeruleus subsp. caeruleus	Couchioplanes caeruleus subsp. caeruleus	True	IPR025349	domain		266	168	261	CONTINUOUS	DUF4253
A0A1K1PKD8	DUF4253 domain-containing protein	207	SR876_26075	1004	Chitinophaga sancti	Chitinophaga sancti	True	IPR025349	domain		207	104	207	CONTINUOUS	DUF4253
A0A1K1QNB6	DUF4253 domain-containing protein	253	SAMN04489730_2018	546364	Amycolatopsis australiensis	Amycolatopsis australiensis	True	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0A1K2ENL7	DUF4253 domain-containing protein	263	SAMN02787144_102121	1893	Streptomyces atratus	Streptomyces atratus	True	IPR025349	domain		263	153	263	CONTINUOUS	DUF4253
A0A1K2IXF1	DUF4253 domain-containing protein	226	SAMN05216324_1402	1612149	Chryseobacterium limigenitum	Chryseobacterium limigenitum	True	IPR025349	domain		226	123	226	CONTINUOUS	DUF4253
A0A1L9QQ73	DUF4253 domain-containing protein	815	BI308_14820	1925591	Roseofilum reptotaenium AO1-A	Roseofilum reptotaenium AO1-A	True	IPR025349	domain		815	712	815	CONTINUOUS	DUF4253
A0A1M5JRH0	DUF4253 domain-containing protein	280	SAMN05444351_2612	1070870	Geodermatophilus nigrescens	Geodermatophilus nigrescens	True	IPR025349	domain		280	163	280	CONTINUOUS	DUF4253
A0A1M5SUH9	DUF4253 domain-containing protein	282	SAMN05443575_3817	1206085	Jatrophihabitans endophyticus	Jatrophihabitans endophyticus	True	IPR025349	domain		282	177	282	CONTINUOUS	DUF4253
A0A1M6B793	DUF4253 domain-containing protein	261	SAMN05421803_101241	758803	Nocardiopsis flavescens	Nocardiopsis flavescens	True	IPR025349	domain		261	153	261	CONTINUOUS	DUF4253
A0A1M6SIA3	Suppressor of fused protein (SUFU)	1864	SAMN02745138_01736	1121323	Anaerotignum lactatifermentans DSM 14214	Anaerotignum lactatifermentans DSM 14214	False	IPR025349	domain		1864	1757	1864	CONTINUOUS	DUF4253
A0A1M6U7S8	DUF4253 domain-containing protein	316	SAMN05216499_101275	310782	Actinacidiphila paucisporea	Actinacidiphila paucisporea	True	IPR025349	domain		316	213	316	CONTINUOUS	DUF4253
A0A1M7QUJ6	DUF4253 domain-containing protein	252	SAMN05443668_105369	134849	Cryptosporangium aurantiacum	Cryptosporangium aurantiacum	True	IPR025349	domain		252	145	252	CONTINUOUS	DUF4253
A0A1N5ZD80	DUF4253 domain-containing protein	276	SAMN04489832_3865	709881	Micromonospora cremea	Micromonospora cremea	True	IPR025349	domain		276	173	273	CONTINUOUS	DUF4253
A0A1N6K1Y4	DUF4253 domain-containing protein	190	SAMN04488055_4920	536979	Chitinophaga niabensis	Chitinophaga niabensis	True	IPR025349	domain		190	87	190	CONTINUOUS	DUF4253
A0A1N7CY87	DUF4253 domain-containing protein	271	SAMN05421833_1134	58117	Microbispora rosea	Microbispora rosea	True	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0A1N7MH33	DUF4253 domain-containing protein	172	SAMN05421790_10688	714067	Kroppenstedtia eburnea	Kroppenstedtia eburnea	True	IPR025349	domain		172	73	172	CONTINUOUS	DUF4253
A0A1Q4V2S9	DUF4253 domain-containing protein	275	AB852_27930	1048205	Streptomyces uncialis	Streptomyces uncialis	True	IPR025349	domain		275	165	275	CONTINUOUS	DUF4253
A0A1R0KXP2	DUF4253 domain-containing protein	251	BS329_10275	76021	Amycolatopsis coloradensis	Amycolatopsis coloradensis	True	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0A1S1MCE5	DUF4253 domain-containing protein	299	BKG84_19880	1774	Mycobacteroides chelonae	Mycobacteroides chelonae	True	IPR025349	domain		299	193	299	CONTINUOUS	DUF4253
A0A1S1NJY3	DUF4253 domain-containing protein	459	BKN37_01780	1858794	Mycobacterium talmoniae	Mycobacterium talmoniae	True	IPR025349	domain		459	353	459	CONTINUOUS	DUF4253
A0A1S2Q596	DUF4253 domain-containing protein	271	BIV23_26560	1678012	Streptomyces monashensis	Streptomyces monashensis	True	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0A1S9PLC7	DUF4253 domain-containing protein	234	BC343_01365	1792845	Mucilaginibacter pedocola	Mucilaginibacter pedocola	True	IPR025349	domain		234	130	234	CONTINUOUS	DUF4253
A0A1U9QSC2	DUF4253 domain-containing protein	261	BBN63_13800	193462	Streptomyces niveus	Streptomyces niveus	True	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0A1U9ZQ94	DUF4253 domain-containing protein	272	BKM31_00060	1909395	[Actinomadura] parvosata subsp. kistnae	[Actinomadura] parvosata subsp. kistnae	True	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0A1V0UDU1	DUF4253 domain-containing protein	295	B1H20_20120	1935	Streptomyces violaceoruber	Streptomyces violaceoruber	True	IPR025349	domain		295	185	295	CONTINUOUS	DUF4253
A0A1V2I3C6	DUF4253 domain-containing protein	271	BL253_29830	1834516	Pseudofrankia asymbiotica	Pseudofrankia asymbiotica	True	IPR025349	domain		271	162	271	CONTINUOUS	DUF4253
A0A1V3C107	DUF4253 domain-containing protein	260	NOSIN_11585	501010	Nocardiopsis sinuspersici	Nocardiopsis sinuspersici	True	IPR025349	domain		260	150	260	CONTINUOUS	DUF4253
A0A1V9G056	DUF4253 domain-containing protein	366	A3860_21300	1703345	Niastella vici	Niastella vici	True	IPR025349	domain		366	265	366	CONTINUOUS	DUF4253
A0A1W1XN97	DUF4253 domain-containing protein	208	SAMN02745857_02171	1121001	Andreprevotia lacus DSM 23236	Andreprevotia lacus DSM 23236	True	IPR025349	domain		208	110	208	CONTINUOUS	DUF4253
A0A1W1Y1I7	DUF4253 domain-containing protein	308	SAMN02745857_04339	1121001	Andreprevotia lacus DSM 23236	Andreprevotia lacus DSM 23236	True	IPR025349	domain		308	208	282	CONTINUOUS	DUF4253
A0A1W2FYB4	DUF4253 domain-containing protein	189	SAMN05661093_10371	2030	Kibdelosporangium aridum	Kibdelosporangium aridum	True	IPR025349	domain		189	95	188	CONTINUOUS	DUF4253
A0A1W6WST0	DUF4253 domain-containing protein	208	CAB88_22110	1428	Bacillus thuringiensis	Bacillus thuringiensis	True	IPR025349	domain		208	102	208	CONTINUOUS	DUF4253
A0A1Y4MSN0	Suppressor of fused protein (SUFU)	1863	B5F11_17930	169435	Anaerotruncus colihominis	Anaerotruncus colihominis	False	IPR025349	domain		1863	1758	1863	CONTINUOUS	DUF4253
A0A1Z3CHE7	DUF4253 domain-containing protein	247	CBG50_06850	76857	Fusobacterium nucleatum subsp. polymorphum	Fusobacterium nucleatum subsp. polymorphum	True	IPR025349	domain		247	141	247	CONTINUOUS	DUF4253
A0A1Z4EZZ2	DUF4253 domain-containing protein	310	MSTE_03240	1520670	Mycobacteroides stephanolepidis	Mycobacteroides stephanolepidis	True	IPR025349	domain		310	204	310	CONTINUOUS	DUF4253
A0A1Z4N8G0	DUF4253 domain-containing protein	281	NIES37_60190	231146	Tolypothrix tenuis PCC 7101	Tolypothrix tenuis PCC 7101	True	IPR025349	domain		281	175	281	CONTINUOUS	DUF4253
A0A221NYR3	DUF4253 domain-containing protein	272	LK07_14485	1355015	Streptomyces pluripotens	Streptomyces pluripotens	True	IPR025349	domain		272	164	272	CONTINUOUS	DUF4253
A0A221W154	Uncharacterized protein	281	AHOG_09145	1470176	Actinoalloteichus hoggarensis	Actinoalloteichus hoggarensis	True	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0A222VW97	Uncharacterized protein	253	SAMN05421630_104308	530584	Prauserella marina	Prauserella marina	True	IPR025349	domain		253	145	253	CONTINUOUS	DUF4253
A0A229RH08	DUF4253 domain-containing protein	251	CFP71_37575	589330	Amycolatopsis thailandensis	Amycolatopsis thailandensis	True	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0A229RP40	DUF4253 domain-containing protein	251	CFP75_21985	1125972	Amycolatopsis alba DSM 44262	Amycolatopsis alba DSM 44262	True	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0A229T1C4	DUF4253 domain-containing protein	253	CF165_25110	1905142	Amycolatopsis vastitatis	Amycolatopsis vastitatis	True	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0A233ST15	DUF4253 domain-containing protein	272	BEK98_08085	42236	Streptomyces diastatochromogenes	Streptomyces diastatochromogenes	True	IPR025349	domain		272	164	272	CONTINUOUS	DUF4253
A0A238W1N5	DUF4253 domain-containing protein	262	SAMN06264365_10290	52697	Actinoplanes regularis	Actinoplanes regularis	True	IPR025349	domain		262	148	262	CONTINUOUS	DUF4253
A0A238YR39	DUF4253 domain-containing protein	266	SAMN06264365_10593	52697	Actinoplanes regularis	Actinoplanes regularis	True	IPR025349	domain		266	151	266	CONTINUOUS	DUF4253
A0A239BHF4	DUF4253 domain-containing protein	275	SAMN05216276_1003190	106412	Streptosporangium subroseum	Streptosporangium subroseum	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A239DAX6	DUF4253 domain-containing protein	278	SAMN05443665_1002210	240840	Actinomadura meyerae	Actinomadura meyerae	True	IPR025349	domain		278	171	278	CONTINUOUS	DUF4253
A0A239FKU4	DUF4253 domain-containing protein	279	SAMN06265355_12131	134959	Actinomadura mexicana	Actinomadura mexicana	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A239K3L4	DUF4253 domain-containing protein	279	SAMN05443665_1016115	240840	Actinomadura meyerae	Actinomadura meyerae	True	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0A239K817	DUF4253 domain-containing protein	268	SAMN05216252_11523	235986	Actinacidiphila glaucinigra	Actinacidiphila glaucinigra	True	IPR025349	domain		268	161	268	CONTINUOUS	DUF4253
A0A239N4J8	DUF4253 domain-containing protein	216	SAMN05421812_107236	560556	Asanoa hainanensis	Asanoa hainanensis	True	IPR025349	domain		216	108	216	CONTINUOUS	DUF4253
A0A239PBQ7	DUF4253 domain-containing protein	232	SAMN05421812_11715	560556	Asanoa hainanensis	Asanoa hainanensis	True	IPR025349	domain		232	128	229	CONTINUOUS	DUF4253
A0A243RII5	DUF4253 domain-containing protein	260	CA983_35805	487165	Streptomyces swartbergensis	Streptomyces swartbergensis	True	IPR025349	domain		260	151	260	CONTINUOUS	DUF4253
A0A243RVP3	DUF4253 domain-containing protein	275	CA984_04115	569862	Streptosporangium minutum	Streptosporangium minutum	True	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0A250KPY6	DUF4253 domain-containing protein	391	sS8_1079	1432792	Methylocaldum marinum	Methylocaldum marinum	True	IPR025349	domain		391	269	391	CONTINUOUS	DUF4253
A0A250VF13	DUF4253 domain-containing protein	310	SO3561_04086	1963	Streptomyces olivochromogenes	Streptomyces olivochromogenes	True	IPR025349	domain		310	200	310	CONTINUOUS	DUF4253
A0A250VUM3	DUF4253 domain-containing protein	269	SO3561_09302	1963	Streptomyces olivochromogenes	Streptomyces olivochromogenes	True	IPR025349	domain		269	160	269	CONTINUOUS	DUF4253
A0A251WZP8	DUF4253 domain-containing protein	244	BVC71_07135	1930667	Marivivens niveibacter	Marivivens niveibacter	True	IPR025349	domain		244	138	244	CONTINUOUS	DUF4253
A0A255GFJ3	DUF4253 domain-containing protein	259	CGZ94_09905	2016499	Enemella evansiae	Enemella evansiae	True	IPR025349	domain		259	153	259	CONTINUOUS	DUF4253
A0A255GKQ2	DUF4253 domain-containing protein	288	CGZ94_04235	2016499	Enemella evansiae	Enemella evansiae	True	IPR025349	domain		288	184	287	CONTINUOUS	DUF4253
A0A255HCM8	DUF4253 domain-containing protein	291	CGZ93_01995	2016507	Enemella dayhoffiae	Enemella dayhoffiae	True	IPR025349	domain		291	183	290	CONTINUOUS	DUF4253
A0A263D101	DUF4253 domain-containing protein	257	CFN78_23010	1854586	Amycolatopsis antarctica	Amycolatopsis antarctica	True	IPR025349	domain		257	149	256	CONTINUOUS	DUF4253
A0A264W4I8	DUF4253 domain-containing protein	143	CF394_06930	2020506	Tetzosporium hominis	Tetzosporium hominis	True	IPR025349	domain		143	36	143	CONTINUOUS	DUF4253
A0A285D6Q4	DUF4253 domain-containing protein	212	SAMN05877753_110224	1448271	Bacillus oleivorans	Bacillus oleivorans	True	IPR025349	domain		212	107	212	CONTINUOUS	DUF4253
A0A285INT7	DUF4253 domain-containing protein	169	SAMN05421748_11074	1036182	Paractinoplanes atraurantiacus	Paractinoplanes atraurantiacus	True	IPR025349	domain		169	67	165	CONTINUOUS	DUF4253
A0A286H6Q4	DUF4253 domain-containing protein	296	SAMN06272739_4188	1938745	Blastococcus haudaquaticus	Blastococcus haudaquaticus	True	IPR025349	domain		296	180	296	CONTINUOUS	DUF4253
A0A290ZA90	DUF4253 domain-containing protein	282	CNX65_23565	42197	Actinosynnema pretiosum	Actinosynnema pretiosum	True	IPR025349	domain		282	172	282	CONTINUOUS	DUF4253
A0A2A6ZA43	Suppressor of fused protein (SUFU)	1474	CGS46_09000	3435293	Faecalibacterium langellae	Faecalibacterium langellae	False	IPR025349	domain		1474	1369	1474	CONTINUOUS	DUF4253
A0A2A8D6X0	DUF4253 domain-containing protein	270	CRM92_01410	2047	Rothia dentocariosa	Rothia dentocariosa	True	IPR025349	domain		270	164	270	CONTINUOUS	DUF4253
A0A2A9FEP1	DUF4253 domain-containing protein	259	ATK36_4089	76022	Amycolatopsis sulphurea	Amycolatopsis sulphurea	True	IPR025349	domain		259	151	258	CONTINUOUS	DUF4253
A0A2I0SGT8	DUF4253 domain-containing protein	292	CW362_31415	2058924	Streptomyces populi	Streptomyces populi	True	IPR025349	domain		292	182	292	CONTINUOUS	DUF4253
A0A2I0SQW1	DUF4253 domain-containing protein	259	CW362_14540	2058924	Streptomyces populi	Streptomyces populi	True	IPR025349	domain		259	154	259	CONTINUOUS	DUF4253
A0A2M8LRF6	DUF4253 domain-containing protein	275	CUT44_30490	2665496	Streptomyces carminius	Streptomyces carminius	True	IPR025349	domain		275	166	275	CONTINUOUS	DUF4253
A0A2M8MCT3	DUF4253 domain-containing protein	251	CUT44_00715	2665496	Streptomyces carminius	Streptomyces carminius	True	IPR025349	domain		251	141	251	CONTINUOUS	DUF4253
A0A2N3WIM6	DUF4253 domain-containing protein	253	ATK30_4578	2576905	Amycolatopsis echigonensis	Amycolatopsis echigonensis	True	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0A2N3XQ06	DUF4253 domain-containing protein	278	A8926_0231	60894	Saccharopolyspora spinosa	Saccharopolyspora spinosa	True	IPR025349	domain		278	170	278	CONTINUOUS	DUF4253
A0A2N8TNV5	DUF4253 domain-containing protein	261	C1J00_18825	2070367	Streptomyces cahuitamycinicus	Streptomyces cahuitamycinicus	True	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0A2P2FXU4	DUF4253 domain-containing protein	251	BB31_09125	1460371	Amycolatopsis lurida NRRL 2430	Amycolatopsis lurida NRRL 2430	True	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0A2P4UDS5	DUF4253 domain-containing protein	276	BTM25_43500	1926885	Actinomadura rubteroloni	Actinomadura rubteroloni	True	IPR025349	domain		276	169	276	CONTINUOUS	DUF4253
A0A2P4UHW4	DUF4253 domain-containing protein	256	BTM25_32550	1926885	Actinomadura rubteroloni	Actinomadura rubteroloni	True	IPR025349	domain		256	148	256	CONTINUOUS	DUF4253
A0A2P5GNU4	DUF4253 domain-containing protein	231	CHU33_10335	2022662	Superficieibacter electus	Superficieibacter electus	True	IPR025349	domain		231	125	231	CONTINUOUS	DUF4253
A0A2P7QRJ7	DUF4253 domain-containing protein	279	C7I55_09670	2116704	Allosphingosinicella deserti	Allosphingosinicella deserti	True	IPR025349	domain		279	173	279	CONTINUOUS	DUF4253
A0A2P7V4X4	DUF4253 domain-containing protein	253	C7R93_16155	2126352	Brevibacillus fortis	Brevibacillus fortis	True	IPR025349	domain		253	148	253	CONTINUOUS	DUF4253
A0A2P8GHS0	DUF4253 domain-containing protein	222	CLV42_103470	363837	Chitinophaga ginsengisoli	Chitinophaga ginsengisoli	True	IPR025349	domain		222	119	222	CONTINUOUS	DUF4253
A0A2P8H4A1	DUF4253 domain-containing protein	207	B0H99_103176	1176648	Planomicrobium soli	Planomicrobium soli	True	IPR025349	domain		207	101	207	CONTINUOUS	DUF4253
A0A2P8H9V1	DUF4253 domain-containing protein	285	B0I31_1335	1280637	Saccharothrix carnea	Saccharothrix carnea	True	IPR025349	domain		285	175	285	CONTINUOUS	DUF4253
A0A2P8IF34	DUF4253 domain-containing protein	42	B0I31_10240	1280637	Saccharothrix carnea	Saccharothrix carnea	True	IPR025349	domain		42	3	42	CONTINUOUS	DUF4253
A0A2P8PXJ7	DUF4253 domain-containing protein	265	C6Y14_34520	2109333	Streptomyces dioscori	Streptomyces dioscori	True	IPR025349	domain		265	155	265	CONTINUOUS	DUF4253
