protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A0F7KTU1	Uncharacterized protein	442	WYH_01532	1267766	Croceibacterium atlanticum	Croceibacterium atlanticum	True	IPR018723	family		442	14	389	CONTINUOUS	DUF2254_membrane
A0A0G3G1V1	DUF2254 domain-containing protein	455	TVD_02840	106634	Thioalkalivibrio versutus	Thioalkalivibrio versutus	True	IPR018723	family		455	13	390	CONTINUOUS	DUF2254_membrane
A0A0G3G4K5	DUF2254 domain-containing protein	424	TVD_03250	106634	Thioalkalivibrio versutus	Thioalkalivibrio versutus	True	IPR018723	family		424	27	371	CONTINUOUS	DUF2254_membrane
A0A0G3GC25	DUF2254 domain-containing protein	424	TVD_03290	106634	Thioalkalivibrio versutus	Thioalkalivibrio versutus	True	IPR018723	family		424	21	377	CONTINUOUS	DUF2254_membrane
A0A0G3X6S2	DUF2254 domain-containing protein	439	AM2010_242	543877	Pelagerythrobacter marensis	Pelagerythrobacter marensis	True	IPR018723	family		439	14	388	CONTINUOUS	DUF2254_membrane
A0A0G4ET75	DUF2254 domain-containing protein	543	Vbra_13062	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		543	1	370	CONTINUOUS	DUF2254_membrane
A0A0G4EW01	Uncharacterized protein	663	Vbra_13649	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		663	136	535	CONTINUOUS	DUF2254_membrane
A0A0G4FCX3	Uncharacterized protein	429	Vbra_9024	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		429	1	338	CONTINUOUS	DUF2254_membrane
A0A0G4FD42	Uncharacterized protein	663	Vbra_9022	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		663	160	571	CONTINUOUS	DUF2254_membrane
A0A0G4G1T0	Uncharacterized protein	631	Vbra_16737	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		631	153	543	CONTINUOUS	DUF2254_membrane
A0A0G4GTZ4	Uncharacterized protein	174	Vbra_358	1169540	Vitrella brassicaformis (strain CCMP3155)	Vitrella brassicaformis (strain CCMP3155)	True	IPR018723	family		174	21	174	CONTINUOUS	DUF2254_membrane
A0A0G9MJY2	Uncharacterized protein	410	AAW01_12410	502682	Aurantiacibacter gangjinensis	Aurantiacibacter gangjinensis	True	IPR018723	family		410	7	345	CONTINUOUS	DUF2254_membrane
A0A0G9MK26	Uncharacterized protein	441	AAW01_12415	502682	Aurantiacibacter gangjinensis	Aurantiacibacter gangjinensis	True	IPR018723	family		441	14	388	CONTINUOUS	DUF2254_membrane
A0A0G9MNR0	DUF2254 domain-containing protein	446	AAW00_12970	1581420	Aurantiacibacter luteus	Aurantiacibacter luteus	True	IPR018723	family		446	14	389	CONTINUOUS	DUF2254_membrane
A0A0G9MSS0	DUF2254 domain-containing protein	435	AAW00_12975	1581420	Aurantiacibacter luteus	Aurantiacibacter luteus	True	IPR018723	family		435	25	378	CONTINUOUS	DUF2254_membrane
A0A0H0XVN6	DUF2254 domain-containing protein	451	AAV99_01460	874156	Aurantiacibacter marinus	Aurantiacibacter marinus	True	IPR018723	family		451	14	393	CONTINUOUS	DUF2254_membrane
A0A0H4PAK7	DUF2254 domain-containing protein	433	CA2015_1806	320787	Cyclobacterium amurskyense	Cyclobacterium amurskyense	True	IPR018723	family		433	13	385	CONTINUOUS	DUF2254_membrane
A0A0H4VA39	DUF2254 domain-containing protein	445	CP97_04875	1648404	Aurantiacibacter atlanticus	Aurantiacibacter atlanticus	True	IPR018723	family		445	14	392	CONTINUOUS	DUF2254_membrane
A0A0H4VGD7	DUF2254 domain-containing protein	413	TH63_01855	1379910	Rufibacter radiotolerans	Rufibacter radiotolerans	True	IPR018723	family		413	18	381	CONTINUOUS	DUF2254_membrane
A0A0H4WPI4	DUF2254 domain-containing protein	426	A176_000380	1297742	Pseudomyxococcus hansupus	Pseudomyxococcus hansupus	True	IPR018723	family		426	18	361	CONTINUOUS	DUF2254_membrane
A0A0H4X9G1	DUF2254 domain-containing protein	433	A176_001399	1297742	Pseudomyxococcus hansupus	Pseudomyxococcus hansupus	True	IPR018723	family		433	14	384	CONTINUOUS	DUF2254_membrane
A0A0H5D0F3	DUF2254 domain-containing protein	400	NIT7321_01482	481446	Phaeobacter italicus	Phaeobacter italicus	True	IPR018723	family		400	14	373	CONTINUOUS	DUF2254_membrane
A0A0J1EKE9	DUF2254 domain-containing protein	422	RISK_001860	595434	Rhodopirellula islandica	Rhodopirellula islandica	True	IPR018723	family		422	14	392	CONTINUOUS	DUF2254_membrane
A0A0J1HH11	DUF2254 domain-containing protein	446	ABT57_05640	320778	Photobacterium ganghwense	Photobacterium ganghwense	True	IPR018723	family		446	13	385	CONTINUOUS	DUF2254_membrane
A0A0J1K9F2	DUF2254 domain-containing protein	450	ABT57_03395	320778	Photobacterium ganghwense	Photobacterium ganghwense	True	IPR018723	family		450	12	387	CONTINUOUS	DUF2254_membrane
A0A0J5L6C2	DUF2254 domain-containing protein	421	ABW06_04510	61647	Pluralibacter gergoviae	Pluralibacter gergoviae	True	IPR018723	family		421	15	370	CONTINUOUS	DUF2254_membrane
A0A0J6CIY8	DUF2254 domain-containing protein	443	AB986_18785	208199	Guptibacillus hwajinpoensis	Guptibacillus hwajinpoensis	True	IPR018723	family		443	11	382	CONTINUOUS	DUF2254_membrane
A0A0J6CN64	DUF2254 domain-containing protein	424	AB986_12140	208199	Guptibacillus hwajinpoensis	Guptibacillus hwajinpoensis	True	IPR018723	family		424	10	375	CONTINUOUS	DUF2254_membrane
A0A0J6CV97	DUF2254 domain-containing protein	465	AB986_14360	208199	Guptibacillus hwajinpoensis	Guptibacillus hwajinpoensis	True	IPR018723	family		465	24	386	CONTINUOUS	DUF2254_membrane
A0A0J6CYZ3	DUF2254 domain-containing protein	431	AB986_15510	208199	Guptibacillus hwajinpoensis	Guptibacillus hwajinpoensis	True	IPR018723	family		431	11	379	CONTINUOUS	DUF2254_membrane
A0A0J6D1A6	DUF2254 domain-containing protein	461	AB986_07550	208199	Guptibacillus hwajinpoensis	Guptibacillus hwajinpoensis	True	IPR018723	family		461	27	390	CONTINUOUS	DUF2254_membrane
A0A0J6S1X5	DUF2254 domain-containing protein	413	VQ02_33070	298794	Methylobacterium variabile	Methylobacterium variabile	True	IPR018723	family		413	14	366	CONTINUOUS	DUF2254_membrane
A0A0J6SE49	Formate C-acetyltransferase glycine radical	439	VQ02_24755	298794	Methylobacterium variabile	Methylobacterium variabile	True	IPR018723	family		439	14	376	CONTINUOUS	DUF2254_membrane
A0A0J6TAQ5	DUF2254 domain-containing protein	412	VQ03_10095	1187852	Methylobacterium tarhaniae	Methylobacterium tarhaniae	True	IPR018723	family		412	14	370	CONTINUOUS	DUF2254_membrane
A0A0J6UZD8	Formate C-acetyltransferase glycine radical	432	VP06_18915	270351	Methylobacterium aquaticum	Methylobacterium aquaticum	True	IPR018723	family		432	14	376	CONTINUOUS	DUF2254_membrane
A0A0J6WLW6	DUF2254 domain-containing protein	441	MCHUDSM44219_01148	1800	Mycolicibacterium chubuense	Mycolicibacterium chubuense	True	IPR018723	family		441	12	388	CONTINUOUS	DUF2254_membrane
A0A0J7J9P3	DUF2254 domain-containing protein	428	Msub_10883	1658765	Marinobacter subterrani	Marinobacter subterrani	True	IPR018723	family		428	15	367	CONTINUOUS	DUF2254_membrane
A0A0J7XQQ3	DUF2254 domain-containing protein	430	V474_21090	1114963	Novosphingobium barchaimii LL02	Novosphingobium barchaimii LL02	True	IPR018723	family		430	13	373	CONTINUOUS	DUF2254_membrane
A0A0J7XXC1	DUF2254 domain-containing protein	439	V473_14225	1420583	Sphingobium cupriresistens LL01	Sphingobium cupriresistens LL01	True	IPR018723	family		439	13	379	CONTINUOUS	DUF2254_membrane
A0A0J7Y6N0	DUF2254 domain-containing protein	416	V474_08885	1114963	Novosphingobium barchaimii LL02	Novosphingobium barchaimii LL02	True	IPR018723	family		416	13	366	CONTINUOUS	DUF2254_membrane
A0A0J9E744	DUF2254 domain-containing protein	421	AIOL_003492	1675527	Candidatus Rhodobacter oscarellae	Candidatus Rhodobacter oscarellae	True	IPR018723	family		421	23	376	CONTINUOUS	DUF2254_membrane
A0A0K1EE40	DUF2254 domain-containing protein	464	CMC5_031090	52	Chondromyces crocatus	Chondromyces crocatus	True	IPR018723	family		464	15	407	CONTINUOUS	DUF2254_membrane
A0A0K1EQB3	DUF2254 domain-containing protein	537	CMC5_070400	52	Chondromyces crocatus	Chondromyces crocatus	True	IPR018723	family		537	4	189	CONTINUOUS	DUF2254_membrane
A0A0K1PIB7	DUF2254 domain-containing protein	446	AKJ08_3652	1391653	Vulgatibacter incomptus	Vulgatibacter incomptus	True	IPR018723	family		446	15	381	CONTINUOUS	DUF2254_membrane
A0A0K1Q3N0	DUF2254 domain-containing protein	410	AKJ09_06895	1391654	Labilithrix luteola	Labilithrix luteola	True	IPR018723	family		410	7	359	CONTINUOUS	DUF2254_membrane
A0A0K1XE17	DUF2254 domain-containing protein	429	AKN88_06590	1697053	Thiopseudomonas alkaliphila	Thiopseudomonas alkaliphila	True	IPR018723	family		429	15	373	CONTINUOUS	DUF2254_membrane
A0A0K2GDT5	DUF2254 domain-containing protein	448	NITMOv2_2709	42253	Nitrospira moscoviensis	Nitrospira moscoviensis	True	IPR018723	family		448	13	391	CONTINUOUS	DUF2254_membrane
A0A0K2GE63	DUF2254 domain-containing protein	451	NITMOv2_2842	42253	Nitrospira moscoviensis	Nitrospira moscoviensis	True	IPR018723	family		451	26	391	CONTINUOUS	DUF2254_membrane
A0A0K6ITH9	DUF2254 domain-containing protein	447	Ga0061065_1182	1137284	Marinomonas fungiae	Marinomonas fungiae	True	IPR018723	family		447	20	390	CONTINUOUS	DUF2254_membrane
A0A0K8P1X3	DUF2254 domain-containing protein	431	ISF6_2481	1547922	Piscinibacter sakaiensis	Piscinibacter sakaiensis	True	IPR018723	family		431	14	373	CONTINUOUS	DUF2254_membrane
A0A0K9XNE8	DUF2254 domain-containing protein	427	AC230_02995	1678637	Streptomyces caatingaensis	Streptomyces caatingaensis	True	IPR018723	family		427	9	380	CONTINUOUS	DUF2254_membrane
A0A0L0FP69	DUF2254 domain-containing protein	587	SARC_08975	667725	Sphaeroforma arctica JP610	Sphaeroforma arctica JP610	True	IPR018723	family		587	56	266	CONTINUOUS	DUF2254_membrane
A0A0L0FP69	DUF2254 domain-containing protein	587	SARC_08975	667725	Sphaeroforma arctica JP610	Sphaeroforma arctica JP610	True	IPR018723	family		587	306	382	CONTINUOUS	DUF2254_membrane
A0A0L0QS42	DUF2254 domain-containing protein	458	AFK71_06825	1473	Virgibacillus pantothenticus	Virgibacillus pantothenticus	True	IPR018723	family		458	28	391	CONTINUOUS	DUF2254_membrane
A0A0L1JUY3	DUF2254 domain-containing protein	421	ATO11_02935	1317121	Pseudaestuariivita atlantica	Pseudaestuariivita atlantica	True	IPR018723	family		421	20	373	CONTINUOUS	DUF2254_membrane
A0A0L6CTL7	DUF2254 domain-containing protein	422	ROTO_26060	74031	Roseovarius tolerans	Roseovarius tolerans	True	IPR018723	family		422	18	372	CONTINUOUS	DUF2254_membrane
A0A0L6TWL8	DUF2254 domain-containing protein	433	AKG39_16420	52689	Acetobacterium bakii	Acetobacterium bakii	True	IPR018723	family		433	12	377	CONTINUOUS	DUF2254_membrane
A0A0L8AIU3	DUF2254 domain-containing protein	437	OB69_12885	1566026	Roseivirga seohaensis subsp. aquiponti	Roseivirga seohaensis subsp. aquiponti	True	IPR018723	family		437	18	376	CONTINUOUS	DUF2254_membrane
A0A0L8LXJ8	DUF2254 domain-containing protein	442	ADK37_02880	67356	Streptomyces resistomycificus	Streptomyces resistomycificus	True	IPR018723	family		442	27	395	CONTINUOUS	DUF2254_membrane
A0A0L8V7R8	DUF2254 domain-containing protein	436	NC99_27260	1409788	Sunxiuqinia dokdonensis	Sunxiuqinia dokdonensis	True	IPR018723	family		436	13	386	CONTINUOUS	DUF2254_membrane
A0A0M0G1Z9	DUF2254 domain-containing protein	461	AF331_16985	189381	Rossellomorea marisflavi	Rossellomorea marisflavi	True	IPR018723	family		461	28	391	CONTINUOUS	DUF2254_membrane
A0A0M0HJA2	DUF2254 domain-containing protein	423	AKJ17_16820	693	Vibrio nereis	Vibrio nereis	True	IPR018723	family		423	15	369	CONTINUOUS	DUF2254_membrane
A0A0M0HW40	DUF2254 domain-containing protein	422	AKJ31_18415	171383	Vibrio hepatarius	Vibrio hepatarius	True	IPR018723	family		422	15	369	CONTINUOUS	DUF2254_membrane
A0A0M2GL34	DUF2254 domain-containing protein	439	UK15_14910	284040	Streptomyces variegatus	Streptomyces variegatus	True	IPR018723	family		439	23	392	CONTINUOUS	DUF2254_membrane
A0A0M3AQJ6	DUF2254 domain-containing protein	469	YP76_18875	56193	Sphingobium chungbukense	Sphingobium chungbukense	True	IPR018723	family		469	13	399	CONTINUOUS	DUF2254_membrane
A0A0M3QFI3	DUF2254 domain-containing protein	452	DSOUD_1500	1603606	Desulfuromonas soudanensis	Desulfuromonas soudanensis	True	IPR018723	family		452	13	390	CONTINUOUS	DUF2254_membrane
A0A0M4M973	DUF2254 domain-containing protein	439	AMC99_02053	361183	Altererythrobacter epoxidivorans	Altererythrobacter epoxidivorans	True	IPR018723	family		439	14	388	CONTINUOUS	DUF2254_membrane
A0A0M6XSA8	DUF2254 domain-containing protein	410	JAN5088_02462	282197	Jannaschia rubra	Jannaschia rubra	True	IPR018723	family		410	15	365	CONTINUOUS	DUF2254_membrane
A0A0M6Y4X9	DUF2254 domain-containing protein	436	LAL4801_02302	187304	Roseibium aggregatum	Roseibium aggregatum	True	IPR018723	family		436	20	380	CONTINUOUS	DUF2254_membrane
A0A0M6YJR9	DUF2254 domain-containing protein	423	JDO7802_01769	420998	Jannaschia donghaensis	Jannaschia donghaensis	True	IPR018723	family		423	16	368	CONTINUOUS	DUF2254_membrane
A0A0M7BD78	DUF2254 domain-containing protein	429	JSE7799_02859	313367	Jannaschia seosinensis	Jannaschia seosinensis	True	IPR018723	family		429	15	372	CONTINUOUS	DUF2254_membrane
A0A0M8MDS1	DUF2254 domain-containing protein	501	AM493_20175	1202724	Flavobacterium akiainvivens	Flavobacterium akiainvivens	True	IPR018723	family		501	24	399	CONTINUOUS	DUF2254_membrane
A0A0N0CFW9	DUF2254 domain-containing protein	422	SAMN05444353_1831	1300348	Polaribacter dokdonensis DSW-5	Polaribacter dokdonensis DSW-5	True	IPR018723	family		422	17	378	CONTINUOUS	DUF2254_membrane
A0A0N1EWV1	DUF2254 domain-containing protein	450	ADS77_03295	187330	Pseudoalteromonas porphyrae	Pseudoalteromonas porphyrae	True	IPR018723	family		450	16	383	CONTINUOUS	DUF2254_membrane
A0A0N1N1W3	DUF2254 domain-containing protein	419	AE618_23750	1526658	Bosea vaviloviae	Bosea vaviloviae	True	IPR018723	family		419	14	366	CONTINUOUS	DUF2254_membrane
A0A0N8GTC2	DUF2254 domain-containing protein	444	SE18_01520	70996	Herpetosiphon geysericola	Herpetosiphon geysericola	True	IPR018723	family		444	16	381	CONTINUOUS	DUF2254_membrane
A0A0P0CMR5	DUF2254 domain-containing protein	445	DC20_04010	512763	Rufibacter tibetensis	Rufibacter tibetensis	True	IPR018723	family		445	17	383	CONTINUOUS	DUF2254_membrane
A0A0P0CRZ4	DUF2254 domain-containing protein	432	DC20_16100	512763	Rufibacter tibetensis	Rufibacter tibetensis	True	IPR018723	family		432	19	379	CONTINUOUS	DUF2254_membrane
A0A0P0CY45	DUF2254 domain-containing protein	413	DC20_12285	512763	Rufibacter tibetensis	Rufibacter tibetensis	True	IPR018723	family		413	18	382	CONTINUOUS	DUF2254_membrane
A0A0P0EBX6	DUF2254 domain-containing protein	430	SIM66_21185	192	Azospirillum brasilense	Azospirillum brasilense	True	IPR018723	family		430	13	377	CONTINUOUS	DUF2254_membrane
A0A0P1FLR6	DUF2254 domain-containing protein	421	TG4357_03817	53501	Thalassovita gelatinovora	Thalassovita gelatinovora	True	IPR018723	family		421	15	367	CONTINUOUS	DUF2254_membrane
A0A0P1GCA4	DUF2254 domain-containing protein	410	TRN7648_02335	441103	Tropicibacter naphthalenivorans	Tropicibacter naphthalenivorans	True	IPR018723	family		410	15	363	CONTINUOUS	DUF2254_membrane
A0A0P4RGD6	DUF2254 domain-containing protein	444	TPA0598_10_02480	1546107	Streptomyces lydicamycinicus	Streptomyces lydicamycinicus	True	IPR018723	family		444	27	396	CONTINUOUS	DUF2254_membrane
A0A0P6XBL5	DUF2254 domain-containing protein	470	SE18_26080	70996	Herpetosiphon geysericola	Herpetosiphon geysericola	True	IPR018723	family		470	14	396	CONTINUOUS	DUF2254_membrane
A0A0P6XE32	DUF2254 domain-containing protein	451	ADN01_14870	229921	Levilinea saccharolytica	Levilinea saccharolytica	True	IPR018723	family		451	20	388	CONTINUOUS	DUF2254_membrane
A0A0P7AJX2	Uncharacterized protein	195	I595_1783	1300341	Croceitalea dokdonensis DOKDO 023	Croceitalea dokdonensis DOKDO 023	True	IPR018723	family		195	10	124	CONTINUOUS	DUF2254_membrane
A0A0P7C4M7	DUF2254 domain-containing protein	430	AFM12_03285	1605367	Jiulongibacter sediminis	Jiulongibacter sediminis	True	IPR018723	family		430	13	382	CONTINUOUS	DUF2254_membrane
A0A0P9D022	DUF2254 domain-containing protein	482	AN477_03020	471514	Alicyclobacillus ferrooxydans	Alicyclobacillus ferrooxydans	True	IPR018723	family		482	30	177	CONTINUOUS	DUF2254_membrane
A0A0P9DNB5	DUF2254 domain-containing protein	433	SE17_20200	186479	Kouleothrix aurantiaca	Kouleothrix aurantiaca	True	IPR018723	family		433	13	379	CONTINUOUS	DUF2254_membrane
A0A0Q9YRU2	DUF2254 domain-containing protein	419	CC99x_001885	437022	Candidatus Berkiella cookevillensis	Candidatus Berkiella cookevillensis	True	IPR018723	family		419	14	373	CONTINUOUS	DUF2254_membrane
A0A0Q9Z5W6	DUF2254 domain-containing protein	429	APR42_05895	270918	Salegentibacter mishustinae	Salegentibacter mishustinae	True	IPR018723	family		429	17	373	CONTINUOUS	DUF2254_membrane
A0A0R0CKK2	DUF2254 domain-containing protein	422	ABB29_05245	344882	Pseudoxanthomonas dokdonensis	Pseudoxanthomonas dokdonensis	True	IPR018723	family		422	14	369	CONTINUOUS	DUF2254_membrane
A0A0S4LEE3	DUF2254 domain-containing protein	258	COMA2_200004	1742973	Candidatus Nitrospira nitrificans	Candidatus Nitrospira nitrificans	True	IPR018723	family		258	15	258	CONTINUOUS	DUF2254_membrane
A0A0S4LGE1	DUF2254 domain-containing protein	167	COMA2_200005	1742973	Candidatus Nitrospira nitrificans	Candidatus Nitrospira nitrificans	True	IPR018723	family		167	2	100	CONTINUOUS	DUF2254_membrane
A0A0T5P4K5	DUF2254 domain-containing protein	421	XM52_20585	540747	Roseovarius indicus	Roseovarius indicus	True	IPR018723	family		421	14	369	CONTINUOUS	DUF2254_membrane
A0A0T6DQV0	DUF2254 domain-containing protein	543	AS194_09185	554343	Psychrobacter piscatorii	Psychrobacter piscatorii	True	IPR018723	family		543	50	397	CONTINUOUS	DUF2254_membrane
A0A0U1PWV4	DUF2254 domain-containing protein	442	AAV94_12950	1610491	Lampropedia cohaerens	Lampropedia cohaerens	True	IPR018723	family		442	15	384	CONTINUOUS	DUF2254_membrane
A0A0U2J6U0	DUF2254 domain-containing protein	436	AUC31_04850	200991	Planococcus rifietoensis	Planococcus rifietoensis	True	IPR018723	family		436	9	371	CONTINUOUS	DUF2254_membrane
A0A0U3AXA7	DUF2254 domain-containing protein	427	AT746_11030	1526571	Lacimicrobium alkaliphilum	Lacimicrobium alkaliphilum	True	IPR018723	family		427	17	383	CONTINUOUS	DUF2254_membrane
A0A0U3H7S2	DUF2254 domain-containing protein	438	KFL01_04390	446860	Kocuria flava	Kocuria flava	True	IPR018723	family		438	13	379	CONTINUOUS	DUF2254_membrane
A0A0U4G7A6	DUF2254 domain-containing protein	435	AOX59_08075	1472767	Lentibacillus amyloliquefaciens	Lentibacillus amyloliquefaciens	True	IPR018723	family		435	11	380	CONTINUOUS	DUF2254_membrane
A0A0U5H6I2	DUF2254 family protein	552	HHUB_4245	1407499	Halobacterium hubeiense	Halobacterium hubeiense	True	IPR018723	family		552	19	166	CONTINUOUS	DUF2254_membrane
A0A0U5L9P2	DUF2254 domain-containing protein	414	EM595_p0167	1619313	Duffyella gerundensis	Duffyella gerundensis	True	IPR018723	family		414	14	369	CONTINUOUS	DUF2254_membrane
A0A0V8HI29	DUF2254 domain-containing protein	462	GA0061094_1933	1402860	[Bacillus] enclensis	[Bacillus] enclensis	True	IPR018723	family		462	13	382	CONTINUOUS	DUF2254_membrane
A0A0V8HP91	DUF2254 domain-containing protein	459	GA0061094_0161	1402860	[Bacillus] enclensis	[Bacillus] enclensis	True	IPR018723	family		459	29	395	CONTINUOUS	DUF2254_membrane
A0A0V8JBX7	DUF2254 domain-containing protein	456	AS030_02015	1017270	Fictibacillus enclensis	Fictibacillus enclensis	True	IPR018723	family		456	28	395	CONTINUOUS	DUF2254_membrane
A0A0W0STB4	DUF2254 domain-containing protein	441	Lbru_0517	29422	Legionella brunensis	Legionella brunensis	True	IPR018723	family		441	13	391	CONTINUOUS	DUF2254_membrane
A0A0W0SVE4	DUF2254 domain-containing protein	437	Ldro_0949	1212489	Legionella drozanskii LLAP-1	Legionella drozanskii LLAP-1	True	IPR018723	family		437	13	388	CONTINUOUS	DUF2254_membrane
A0A0W0TWF7	Uncharacterized protein	442	Lfee_1351	453	Legionella feeleii	Legionella feeleii	True	IPR018723	family		442	13	389	CONTINUOUS	DUF2254_membrane
