protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A091IM77	tRNA wybutosine-synthesizing protein 2 homolog	355	Z169_04780	188379	Egretta garzetta	Egretta garzetta (Little egret)	True	IPR056743	domain		355	116	250	CONTINUOUS	trm5
A0A091JI98	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	Z169_15867	188379	Egretta garzetta	Egretta garzetta (Little egret)	True	IPR056743	domain		500	261	397	CONTINUOUS	trm5
A0A091LJX7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N323_06016	43455	Cathartes aura	Cathartes aura (Turkey vulture)	True	IPR056743	domain		501	261	399	CONTINUOUS	trm5
A0A091LSC9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	497	N322_03223	54380	Cariama cristata	Cariama cristata (Red-legged seriema)	True	IPR056743	domain		497	261	394	CONTINUOUS	trm5
A0A091M2C1	tRNA wybutosine-synthesizing protein 2 homolog	414	N322_07115	54380	Cariama cristata	Cariama cristata (Red-legged seriema)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A091PC79	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	478	N310_08313	57068	Acanthisitta chloris	Acanthisitta chloris (rifleman)	True	IPR056743	domain		478	261	395	CONTINUOUS	trm5
A0A091QJC7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N330_05028	188344	Leptosomus discolor	Leptosomus discolor (Madagascar cuckoo roller)	True	IPR056743	domain		501	261	399	CONTINUOUS	trm5
A0A091S1X8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	217	N333_06725	176057	Nestor notabilis	Nestor notabilis (Kea)	False	IPR056743	domain		217	1	139	CONTINUOUS	trm5
A0A091SEF3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N333_06471	176057	Nestor notabilis	Nestor notabilis (Kea)	True	IPR056743	domain		501	261	403	CONTINUOUS	trm5
A0A091U174	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N334_07812	36300	Pelecanus crispus	Pelecanus crispus (Dalmatian pelican)	True	IPR056743	domain		500	261	398	CONTINUOUS	trm5
A0A091U650	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N335_04131	97097	Phaethon lepturus	Phaethon lepturus (White-tailed tropicbird)	True	IPR056743	domain		501	261	399	CONTINUOUS	trm5
A0A091UAU0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	N337_13431	9218	Phoenicopterus ruber ruber	Phoenicopterus ruber ruber	True	IPR056743	domain		496	260	398	CONTINUOUS	trm5
A0A091UVE3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	499	Y956_16214	128390	Nipponia nippon	Nipponia nippon (Crested ibis)	True	IPR056743	domain		499	261	397	CONTINUOUS	trm5
A0A091V2Z5	tRNA wybutosine-synthesizing protein 2 homolog	407	Y956_03586	128390	Nipponia nippon	Nipponia nippon (Crested ibis)	True	IPR056743	domain		407	171	313	CONTINUOUS	trm5
A0A091XGY5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	490	N306_01315	30419	Opisthocomus hoazin	Opisthocomus hoazin (Hoatzin)	True	IPR056743	domain		490	261	399	CONTINUOUS	trm5
A0A093BRR7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	499	N340_14298	121530	Tauraco erythrolophus	Tauraco erythrolophus (Red-crested turaco)	True	IPR056743	domain		499	261	396	CONTINUOUS	trm5
A0A093BX21	tRNA wybutosine-synthesizing protein 2 homolog	379	N340_07115	121530	Tauraco erythrolophus	Tauraco erythrolophus (Red-crested turaco)	True	IPR056743	domain		379	134	274	CONTINUOUS	trm5
A0A093EH55	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N339_03565	240206	Pterocles gutturalis	Pterocles gutturalis (yellow-throated sandgrouse)	True	IPR056743	domain		500	261	398	CONTINUOUS	trm5
A0A093FRT4	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N328_12008	37040	Gavia stellata	Gavia stellata (Red-throated diver)	True	IPR056743	domain		500	261	362	CONTINUOUS	trm5
A0A093G556	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N307_12772	118200	Dryobates pubescens	Dryobates pubescens (Downy woodpecker)	True	IPR056743	domain		500	260	400	CONTINUOUS	trm5
A0A093HI38	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N308_13306	441894	Struthio camelus australis	Struthio camelus australis	True	IPR056743	domain		501	261	399	CONTINUOUS	trm5
A0A093HUN1	tRNA wybutosine-synthesizing protein 2 homolog	432	N308_01341	441894	Struthio camelus australis	Struthio camelus australis	True	IPR056743	domain		432	181	322	CONTINUOUS	trm5
A0A093IU44	tRNA wybutosine-synthesizing protein 2 homolog	411	N307_05373	118200	Dryobates pubescens	Dryobates pubescens (Downy woodpecker)	True	IPR056743	domain		411	171	311	CONTINUOUS	trm5
A0A093LBC9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	502	N327_01235	30455	Fulmarus glacialis	Fulmarus glacialis (Northern fulmar)	True	IPR056743	domain		502	262	399	CONTINUOUS	trm5
A0A093PXK4	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N336_06341	9209	Phalacrocorax carbo	Phalacrocorax carbo (Great cormorant)	True	IPR056743	domain		500	261	398	CONTINUOUS	trm5
A0A093Q0K2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N305_07777	328815	Manacus vitellinus	Manacus vitellinus (golden-collared manakin)	True	IPR056743	domain		501	261	398	CONTINUOUS	trm5
A0A093QCJ1	tRNA wybutosine-synthesizing protein 2 homolog	373	N305_10018	328815	Manacus vitellinus	Manacus vitellinus (golden-collared manakin)	True	IPR056743	domain		373	147	278	CONTINUOUS	trm5
A0A093RQY2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	AS28_04039	9238	Pygoscelis adeliae	Pygoscelis adeliae (Adelie penguin)	True	IPR056743	domain		501	261	361	CONTINUOUS	trm5
A0A094KGK0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N321_06114	279965	Antrostomus carolinensis	Antrostomus carolinensis (Chuck-will's-widow)	True	IPR056743	domain		501	261	397	CONTINUOUS	trm5
A0A094LD28	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	500	N338_12692	345573	Podiceps cristatus	Podiceps cristatus (Great crested grebe)	True	IPR056743	domain		500	260	397	CONTINUOUS	trm5
A0A096NVH4	tRNA (guanine(37)-N1)-methyltransferase	509	TRMT5	9555	Papio anubis	Papio anubis (Olive baboon)	True	IPR056743	domain		509	263	398	CONTINUOUS	trm5
A0A097QRF2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	339	TEU_01065	1505907	Thermococcus eurythermalis	Thermococcus eurythermalis	True	IPR056743	domain		339	152	312	CONTINUOUS	trm5
A0A097QVH7	SAM-dependent methyltransferase	420	TEU_09105	1505907	Thermococcus eurythermalis	Thermococcus eurythermalis	True	IPR056743	domain		420	279	333	CONTINUOUS	trm5
A0A097QWB7	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	281	taw2	1505907	Thermococcus eurythermalis	Thermococcus eurythermalis	True	IPR056743	domain		281	93	253	CONTINUOUS	trm5
A0A098VPE3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	175	DI09_52p160	1485682	Mitosporidium daphniae	Mitosporidium daphniae	True	IPR056743	domain		175	1	98	CONTINUOUS	trm5
A0A099SYN8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	331	LI82_08380	2226	Methanococcoides methylutens	Methanococcoides methylutens	True	IPR056743	domain		331	145	306	CONTINUOUS	trm5
A0A099T3N3	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	352	taw2	2226	Methanococcoides methylutens	Methanococcoides methylutens	True	IPR056743	domain		352	165	325	CONTINUOUS	trm5
A0A099T4H9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	264	LI82_03325	2226	Methanococcoides methylutens	Methanococcoides methylutens	True	IPR056743	domain		264	84	227	CONTINUOUS	trm5
A0A099YUK2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N309_03791	94827	Tinamus guttatus	Tinamus guttatus (White-throated tinamou)	True	IPR056743	domain		501	261	403	CONTINUOUS	trm5
A0A0A0A9K0	tRNA wybutosine-synthesizing protein 2 homolog	395	N301_11210	50402	Charadrius vociferus	Charadrius vociferus (Killdeer)	True	IPR056743	domain		395	171	219	CONTINUOUS	trm5
A0A0A0AXI8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	501	N301_07638	50402	Charadrius vociferus	Charadrius vociferus (Killdeer)	True	IPR056743	domain		501	261	397	CONTINUOUS	trm5
A0A0A0EDU9	TRM5/TYW2-like methyltransferase domain-containing protein	241	ATO9_12665	1461694	Pseudooceanicola atlanticus	Pseudooceanicola atlanticus	True	IPR056743	domain		241	53	113	CONTINUOUS	trm5
A0A0A0KHU3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	1106	Csa_6G513770	3659	Cucumis sativus	Cucumis sativus (Cucumber)	True	IPR056743	domain		1106	908	1065	CONTINUOUS	trm5
A0A0A0LFW2	tRNA (guanine(37)-N1)-methyltransferase	626	Csa_3G851170	3659	Cucumis sativus	Cucumis sativus (Cucumber)	True	IPR056743	domain		626	416	565	CONTINUOUS	trm5
A0A0A0LFW8	tRNA (guanine(37)-N1)-methyltransferase	493	Csa_2G005350	3659	Cucumis sativus	Cucumis sativus (Cucumber)	True	IPR056743	domain		493	183	280	CONTINUOUS	trm5
A0A0A1T2Z6	tRNA wybutosine-synthesizing protein 2	373	VHEMI07278	1531966	[Torrubiella] hemipterigena	[Torrubiella] hemipterigena	True	IPR056743	domain		373	149	237	CONTINUOUS	trm5
A0A0A1T5Z0	tRNA (guanine(37)-N1)-methyltransferase	465	TRM5	1531966	[Torrubiella] hemipterigena	[Torrubiella] hemipterigena	True	IPR056743	domain		465	215	318	CONTINUOUS	trm5
A0A0A1U1Q8	tRNA (guanine(37)-N1)-methyltransferase	381	EIN_418080	370355	Entamoeba invadens IP1	Entamoeba invadens IP1	True	IPR056743	domain		381	185	321	CONTINUOUS	trm5
A0A0A2KQ43	tRNA (guanine(37)-N1)-methyltransferase	480	TRM5	40296	Penicillium italicum	Penicillium italicum (Blue mold)	True	IPR056743	domain		480	218	315	CONTINUOUS	trm5
A0A0A2L0Z3	tRNA (guanine(37)-N1)-methyltransferase	480	TRM5	27334	Penicillium expansum	Penicillium expansum (Blue mold rot fungus)	True	IPR056743	domain		480	218	315	CONTINUOUS	trm5
A0A0A3IT69	TRM5/TYW2-like methyltransferase domain-containing protein	246	CD32_02705	1220589	Lysinibacillus odysseyi 34hs-1 = NBRC 100172	Lysinibacillus odysseyi 34hs-1 = NBRC 100172	True	IPR056743	domain		246	46	133	CONTINUOUS	trm5
A0A0A7LAV7	tRNA (guanine(37)-N(1))-methyltransferase	335	trm5b	1577791	Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	True	IPR056743	domain		335	148	295	CONTINUOUS	trm5
A0A0A7LDC0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	340	taw2	1577791	Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	True	IPR056743	domain		340	158	306	CONTINUOUS	trm5
A0A0A7V0T1	tRNA (guanine(37)-N(1))-methyltransferase	276	A7X95_03580	1410606	Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus brevis	True	IPR056743	domain		276	85	226	CONTINUOUS	trm5
A0A0A8L138	tRNA (guanine(37)-N1)-methyltransferase	494	TRM5	1427455	Kluyveromyces dobzhanskii CBS 2104	Kluyveromyces dobzhanskii CBS 2104	True	IPR056743	domain		494	227	323	CONTINUOUS	trm5
A0A0B0MYD7	Uncharacterized protein	1040	F383_27008	29729	Gossypium arboreum	Gossypium arboreum (Tree cotton)	True	IPR056743	domain		1040	847	987	CONTINUOUS	trm5
A0A0B0PHN7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	320	F383_05666	29729	Gossypium arboreum	Gossypium arboreum (Tree cotton)	True	IPR056743	domain		320	3	108	CONTINUOUS	trm5
A0A0B0PQT6	tRNA (guanine(37)-N1)-methyltransferase	590	F383_13997	29729	Gossypium arboreum	Gossypium arboreum (Tree cotton)	True	IPR056743	domain		590	381	514	CONTINUOUS	trm5
A0A0B1NYC9	tRNA (guanine(37)-N1)-methyltransferase	461	TRM5	52586	Erysiphe necator	Erysiphe necator (Grape powdery mildew)	True	IPR056743	domain		461	207	302	CONTINUOUS	trm5
A0A0B1SE56	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	244	OESDEN_17104	61180	Oesophagostomum dentatum	Oesophagostomum dentatum (Nodular worm)	True	IPR056743	domain		244	72	210	CONTINUOUS	trm5
A0A0B1SPM3	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	360	OESDEN_14805	61180	Oesophagostomum dentatum	Oesophagostomum dentatum (Nodular worm)	True	IPR056743	domain		360	49	187	CONTINUOUS	trm5
A0A0B2ULP5	tRNA (guanine(37)-N1)-methyltransferase	364	TRM5	1354746	Ordospora colligata OC4	Ordospora colligata OC4	True	IPR056743	domain		364	174	315	CONTINUOUS	trm5
A0A0B2V5U8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	412	trmt12	6265	Toxocara canis	Toxocara canis (Canine roundworm)	True	IPR056743	domain		412	152	195	CONTINUOUS	trm5
A0A0B2V5U8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	412	trmt12	6265	Toxocara canis	Toxocara canis (Canine roundworm)	True	IPR056743	domain		412	219	334	CONTINUOUS	trm5
A0A0B2VUT2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	469	C53A5.17	6265	Toxocara canis	Toxocara canis (Canine roundworm)	True	IPR056743	domain		469	176	286	CONTINUOUS	trm5
A0A0B2WE89	tRNA (guanine(37)-N1)-methyltransferase	462	TRM5	1081103	Metarhizium album (strain ARSEF 1941)	Metarhizium album (strain ARSEF 1941)	True	IPR056743	domain		462	207	308	CONTINUOUS	trm5
A0A0B2WQG1	tRNA wybutosine-synthesizing protein 2	394	MAM_04037	1081103	Metarhizium album (strain ARSEF 1941)	Metarhizium album (strain ARSEF 1941)	True	IPR056743	domain		394	157	254	CONTINUOUS	trm5
A0A0B4ENU7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	458	MAN_06906	3151832	Metarhizium anisopliae (strain ARSEF 549)	Metarhizium anisopliae (strain ARSEF 549)	True	IPR056743	domain		458	206	308	CONTINUOUS	trm5
A0A0B4GG01	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	395	MAN_03912	3151832	Metarhizium anisopliae (strain ARSEF 549)	Metarhizium anisopliae (strain ARSEF 549)	True	IPR056743	domain		395	158	253	CONTINUOUS	trm5
A0A0B4GWB5	tRNA (guanine(37)-N1)-methyltransferase	458	TRM5	1276136	Metarhizium guizhouense (strain ARSEF 977)	Metarhizium guizhouense (strain ARSEF 977)	True	IPR056743	domain		458	206	308	CONTINUOUS	trm5
A0A0B4H0K9	tRNA wybutosine-synthesizing protein 2	398	MGU_04508	1276136	Metarhizium guizhouense (strain ARSEF 977)	Metarhizium guizhouense (strain ARSEF 977)	True	IPR056743	domain		398	161	260	CONTINUOUS	trm5
A0A0B7FQ92	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	215	RSOLAG1IB_09370	1108050	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14)	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus)	True	IPR056743	domain		215	12	73	CONTINUOUS	trm5
A0A0B7NJA2	tRNA (guanine(37)-N1)-methyltransferase	346	PARPA_12992.1 scaffold 45652	35722	Parasitella parasitica	Parasitella parasitica	True	IPR056743	domain		346	192	322	CONTINUOUS	trm5
A0A0B7NQJ6	tRNA (guanine(37)-N1)-methyltransferase	435	PARPA_14043.1 scaffold 47526	35722	Parasitella parasitica	Parasitella parasitica	True	IPR056743	domain		435	191	322	CONTINUOUS	trm5
A0A0C2C6P4	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	201	ANCDUO_17947	51022	Ancylostoma duodenale	Ancylostoma duodenale	True	IPR056743	domain		201	51	185	CONTINUOUS	trm5
A0A0C2F4M9	TRM5/TYW2-like methyltransferase domain-containing protein	721	UCMB321_0385	226910	Pseudomonas batumici	Pseudomonas batumici	True	IPR056743	domain		721	389	460	CONTINUOUS	trm5
A0A0C2FBM0	tRNA (guanine(37)-N1)-methyltransferase	559	TRM5	1398154	Sporothrix brasiliensis 5110	Sporothrix brasiliensis 5110	True	IPR056743	domain		559	248	339	CONTINUOUS	trm5
A0A0C2GNH9	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	360	ANCDUO_06874	51022	Ancylostoma duodenale	Ancylostoma duodenale	True	IPR056743	domain		360	78	214	CONTINUOUS	trm5
A0A0C2MWB6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	400	RF11_03311	669202	Thelohanellus kitauei	Thelohanellus kitauei (Myxosporean)	True	IPR056743	domain		400	192	292	CONTINUOUS	trm5
A0A0C2TVX8	tRNA (guanine(37)-N1)-methyltransferase	450	TRM5	946122	Amanita muscaria (strain Koide BX008)	Amanita muscaria (strain Koide BX008)	True	IPR056743	domain		450	199	298	CONTINUOUS	trm5
A0A0C3BJN2	tRNA (guanine(37)-N1)-methyltransferase	444	TRM5	933852	Serendipita vermifera MAFF 305830	Serendipita vermifera MAFF 305830	True	IPR056743	domain		444	203	301	CONTINUOUS	trm5
A0A0C3CGF9	tRNA (guanine(37)-N1)-methyltransferase	376	TRM5	765440	Piloderma croceum (strain F 1598)	Piloderma croceum (strain F 1598)	True	IPR056743	domain		376	123	224	CONTINUOUS	trm5
A0A0C3CTP4	tRNA (guanine(37)-N1)-methyltransferase	458	TRM5	76867	Hebeloma cylindrosporum	Hebeloma cylindrosporum	True	IPR056743	domain		458	200	297	CONTINUOUS	trm5
A0A0C3ER44	tRNA (guanine(37)-N1)-methyltransferase	457	TRM5	1036808	Scleroderma citrinum Foug A	Scleroderma citrinum Foug A	True	IPR056743	domain		457	198	296	CONTINUOUS	trm5
A0A0C3H5K2	tRNA (guanine(37)-N1)-methyltransferase	467	TRM5	913774	Oidiodendron maius (strain Zn)	Oidiodendron maius (strain Zn)	True	IPR056743	domain		467	215	308	CONTINUOUS	trm5
A0A0C3JHG3	tRNA (guanine(37)-N1)-methyltransferase	456	TRM5	870435	Pisolithus tinctorius Marx 270	Pisolithus tinctorius Marx 270	True	IPR056743	domain		456	199	300	CONTINUOUS	trm5
A0A0C3LBL4	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	418	M407DRAFT_224534	1051891	Tulasnella calospora MUT 4182	Tulasnella calospora MUT 4182	True	IPR056743	domain		418	154	252	CONTINUOUS	trm5
A0A0C3LJR5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	298	M407DRAFT_125068	1051891	Tulasnella calospora MUT 4182	Tulasnella calospora MUT 4182	True	IPR056743	domain		298	198	294	CONTINUOUS	trm5
A0A0C3SCP3	tRNA (guanine(37)-N1)-methyltransferase	453	TRM5	745531	Phlebiopsis gigantea (strain 11061_1 CR5-6)	Phlebiopsis gigantea (strain 11061_1 CR5-6) (White-rot fungus)	True	IPR056743	domain		453	197	294	CONTINUOUS	trm5
A0A0C4DS28	tRNA (guanine(37)-N1)-methyltransferase	480	TRM5	644358	Magnaporthiopsis poae (strain ATCC 64411 / 73-15)	Magnaporthiopsis poae (strain ATCC 64411 / 73-15) (Kentucky bluegrass fungus)	True	IPR056743	domain		480	221	323	CONTINUOUS	trm5
A0A0C5BQA5	tRNA (guanine(37)-N(1))-methyltransferase	278	trm5b	1582439	Nitrosopumilus piranensis	Nitrosopumilus piranensis	True	IPR056743	domain		278	88	227	CONTINUOUS	trm5
A0A0C7MNB4	tRNA wybutosine-synthesizing protein 2	419	LALA0_S03e01266g	1245769	Lachancea lanzarotensis	Lachancea lanzarotensis	True	IPR056743	domain		419	222	310	CONTINUOUS	trm5
A0A0C7N6V4	tRNA (guanine(37)-N1)-methyltransferase	501	TRM5	1245769	Lachancea lanzarotensis	Lachancea lanzarotensis	True	IPR056743	domain		501	244	340	CONTINUOUS	trm5
A0A0C9LQK5	tRNA (guanine(37)-N1)-methyltransferase	434	TRM5	91626	Mucor ambiguus	Mucor ambiguus	True	IPR056743	domain		434	225	363	CONTINUOUS	trm5
A0A0C9LTZ3	tRNA (guanine(37)-N1)-methyltransferase	460	TRM5	91626	Mucor ambiguus	Mucor ambiguus	True	IPR056743	domain		460	213	348	CONTINUOUS	trm5
A0A0C9RNW7	tRNA (guanine(37)-N1)-methyltransferase	482	LOC105268482	64838	Fopius arisanus	Fopius arisanus	True	IPR056743	domain		482	213	351	CONTINUOUS	trm5
A0A0C9YAF7	tRNA (guanine(37)-N1)-methyltransferase	456	TRM5	1095629	Laccaria amethystina LaAM-08-1	Laccaria amethystina LaAM-08-1	True	IPR056743	domain		456	200	300	CONTINUOUS	trm5
A0A0D0A6V0	tRNA (guanine(37)-N1)-methyltransferase	451	TRM5	765257	Pisolithus microcarpus 441	Pisolithus microcarpus 441	True	IPR056743	domain		451	194	295	CONTINUOUS	trm5
A0A0D0BVH3	tRNA (guanine(37)-N1)-methyltransferase	455	TRM5	930992	Suillus luteus UH-Slu-Lm8-n1	Suillus luteus UH-Slu-Lm8-n1	True	IPR056743	domain		455	199	297	CONTINUOUS	trm5
A0A0D0DBV7	tRNA (guanine(37)-N1)-methyltransferase	486	TRM5	930991	Paxillus rubicundulus Ve08.2h10	Paxillus rubicundulus Ve08.2h10	True	IPR056743	domain		486	226	324	CONTINUOUS	trm5
A0A0D0V4D0	tRNA (guanine(37)-N1)-methyltransferase	446	TRM5	1296110	Cryptococcus deuterogattii Ram5	Cryptococcus deuterogattii Ram5	True	IPR056743	domain		446	189	279	CONTINUOUS	trm5
A0A0D1Z744	tRNA (guanine(37)-N1)-methyltransferase	485	TRM5	212818	Exophiala mesophila	Exophiala mesophila (Black yeast-like fungus)	True	IPR056743	domain		485	209	310	CONTINUOUS	trm5
A0A0D2A4U1	tRNA wybutosine-synthesizing protein 2	377	PV09_06654	253628	Verruconis gallopava	Verruconis gallopava	True	IPR056743	domain		377	144	252	CONTINUOUS	trm5
A0A0D2AME9	tRNA (guanine(37)-N1)-methyltransferase	456	TRM5	253628	Verruconis gallopava	Verruconis gallopava	True	IPR056743	domain		456	207	305	CONTINUOUS	trm5
A0A0D2BN10	tRNA (guanine(37)-N1)-methyltransferase	491	TRM5	91928	Exophiala spinifera	Exophiala spinifera	True	IPR056743	domain		491	234	333	CONTINUOUS	trm5
