protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A068V3P8	Ubiquitin carboxyl-terminal hydrolase	181	GSCOC_T00042929001	49390	Coffea canephora	Coffea canephora (Robusta coffee)	True	IPR001578	domain		181	1	179	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A068VBV4	Ubiquitin carboxyl-terminal hydrolase	105	GSCOC_T00009922001	49390	Coffea canephora	Coffea canephora (Robusta coffee)	True	IPR001578	domain		105	1	105	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A068YDF7	Ubiquitin carboxyl-terminal hydrolase	221	EmuJ_001029600	6211	Echinococcus multilocularis	Echinococcus multilocularis (Fox tapeworm)	True	IPR001578	domain		221	2	218	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A069DQC6	Ubiquitin carboxyl-terminal hydrolase	228		65343	Panstrongylus megistus	Panstrongylus megistus	True	IPR001578	domain		228	2	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A069DSS4	Ubiquitin carboxyl-terminal hydrolase	323		65343	Panstrongylus megistus	Panstrongylus megistus	True	IPR001578	domain		323	5	281	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072P5N9	Ubiquitin carboxyl-terminal hydrolase	333	A1O9_08154	1182545	Exophiala aquamarina CBS 119918	Exophiala aquamarina CBS 119918	True	IPR001578	domain		333	9	268	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072PBM9	Ubiquitin carboxyl-terminal hydrolase	249	A1O9_10887	1182545	Exophiala aquamarina CBS 119918	Exophiala aquamarina CBS 119918	True	IPR001578	domain		249	11	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072PRX6	ubiquitinyl hydrolase 1	350	A1O9_00065	1182545	Exophiala aquamarina CBS 119918	Exophiala aquamarina CBS 119918	True	IPR001578	domain		350	58	308	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072PYZ0	Ubiquitin carboxyl-terminal hydrolase	243	A1O9_02382	1182545	Exophiala aquamarina CBS 119918	Exophiala aquamarina CBS 119918	True	IPR001578	domain		243	4	239	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072VLT2	Ubiquitin carboxyl-terminal hydrolase	315	MTR_1g078300	3880	Medicago truncatula	Medicago truncatula (Barrel medic)	True	IPR001578	domain		315	1	309	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A072VY12	Ubiquitin carboxyl-terminal hydrolase	334	MTR_1g078300	3880	Medicago truncatula	Medicago truncatula (Barrel medic)	True	IPR001578	domain		334	2	328	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074SC38	Ubiquitin carboxyl-terminal hydrolase	322	V565_017610	1423351	Rhizoctonia solani 123E	Rhizoctonia solani 123E	True	IPR001578	domain		322	9	256	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074T0I9	Ubiquitin carboxyl-terminal hydrolase	237	V565_003310	1423351	Rhizoctonia solani 123E	Rhizoctonia solani 123E	True	IPR001578	domain		237	36	237	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074VQD7	Ubiquitin carboxyl-terminal hydrolase	264	M437DRAFT_84653	1043003	Aureobasidium melanogenum (strain CBS 110374)	Aureobasidium melanogenum (strain CBS 110374)	True	IPR001578	domain		264	26	261	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074VT73	Ubiquitin carboxyl-terminal hydrolase	416	M437DRAFT_49251	1043003	Aureobasidium melanogenum (strain CBS 110374)	Aureobasidium melanogenum (strain CBS 110374)	True	IPR001578	domain		416	33	283	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074W6K9	Ubiquitin carboxyl-terminal hydrolase	327	M437DRAFT_88786	1043003	Aureobasidium melanogenum (strain CBS 110374)	Aureobasidium melanogenum (strain CBS 110374)	True	IPR001578	domain		327	4	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074W998	Ubiquitin carboxyl-terminal hydrolase	249	M436DRAFT_66905	1043004	Aureobasidium namibiae CBS 147.97	Aureobasidium namibiae CBS 147.97	True	IPR001578	domain		249	4	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074WD88	Ubiquitin carboxyl-terminal hydrolase	242	M437DRAFT_77195	1043003	Aureobasidium melanogenum (strain CBS 110374)	Aureobasidium melanogenum (strain CBS 110374)	True	IPR001578	domain		242	4	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074WFC5	Ubiquitin carboxyl-terminal hydrolase	254	M436DRAFT_83396	1043004	Aureobasidium namibiae CBS 147.97	Aureobasidium namibiae CBS 147.97	True	IPR001578	domain		254	16	251	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074WIH5	Ubiquitin carboxyl-terminal hydrolase	455	M436DRAFT_76117	1043004	Aureobasidium namibiae CBS 147.97	Aureobasidium namibiae CBS 147.97	True	IPR001578	domain		455	31	324	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074WXA2	Ubiquitin carboxyl-terminal hydrolase	257	M436DRAFT_62790	1043004	Aureobasidium namibiae CBS 147.97	Aureobasidium namibiae CBS 147.97	True	IPR001578	domain		257	9	253	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074WYW5	Ubiquitin carboxyl-terminal hydrolase	327	M436DRAFT_42881	1043004	Aureobasidium namibiae CBS 147.97	Aureobasidium namibiae CBS 147.97	True	IPR001578	domain		327	4	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074XLW6	Ubiquitin carboxyl-terminal hydrolase	327	M438DRAFT_269374	1043002	Aureobasidium pullulans EXF-150	Aureobasidium pullulans EXF-150	True	IPR001578	domain		327	4	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074XRP5	Ubiquitin carboxyl-terminal hydrolase	261	M438DRAFT_343209	1043002	Aureobasidium pullulans EXF-150	Aureobasidium pullulans EXF-150	True	IPR001578	domain		261	23	258	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074XUB6	Ubiquitin carboxyl-terminal hydrolase	232	M438DRAFT_332996	1043002	Aureobasidium pullulans EXF-150	Aureobasidium pullulans EXF-150	True	IPR001578	domain		232	8	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074XXM6	Ubiquitin carboxyl-terminal hydrolase	248	AUEXF2481DRAFT_34033	1043005	Aureobasidium subglaciale (strain EXF-2481)	Aureobasidium subglaciale (strain EXF-2481)	True	IPR001578	domain		248	15	245	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074Y0C0	ubiquitinyl hydrolase 1	423	AUEXF2481DRAFT_44240	1043005	Aureobasidium subglaciale (strain EXF-2481)	Aureobasidium subglaciale (strain EXF-2481)	True	IPR001578	domain		423	1	297	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074Y283	Ubiquitin carboxyl-terminal hydrolase	473	M438DRAFT_348380	1043002	Aureobasidium pullulans EXF-150	Aureobasidium pullulans EXF-150	True	IPR001578	domain		473	33	351	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074Y745	Ubiquitin carboxyl-terminal hydrolase	244	M438DRAFT_393849	1043002	Aureobasidium pullulans EXF-150	Aureobasidium pullulans EXF-150	True	IPR001578	domain		244	8	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074YGM2	Ubiquitin carboxyl-terminal hydrolase	233	AUEXF2481DRAFT_5424	1043005	Aureobasidium subglaciale (strain EXF-2481)	Aureobasidium subglaciale (strain EXF-2481)	True	IPR001578	domain		233	8	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074YKW3	Ubiquitin carboxyl-terminal hydrolase	327	AUEXF2481DRAFT_2286	1043005	Aureobasidium subglaciale (strain EXF-2481)	Aureobasidium subglaciale (strain EXF-2481)	True	IPR001578	domain		327	4	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A074YRB1	Ubiquitin carboxyl-terminal hydrolase	227	AUEXF2481DRAFT_123575	1043005	Aureobasidium subglaciale (strain EXF-2481)	Aureobasidium subglaciale (strain EXF-2481)	True	IPR001578	domain		227	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A075A016	ubiquitinyl hydrolase 1	658	T265_10764	6198	Opisthorchis viverrini	Opisthorchis viverrini (Southeast Asian liver fluke)	False	IPR001578	domain		658	39	417	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A075A179	Ubiquitin carboxyl-terminal hydrolase	219	T265_00599	6198	Opisthorchis viverrini	Opisthorchis viverrini (Southeast Asian liver fluke)	True	IPR001578	domain		219	2	218	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A075ATD1	Ubiquitin carboxyl-terminal hydrolase	201	O9G_004171	988480	Rozella allomycis (strain CSF55)	Rozella allomycis (strain CSF55)	True	IPR001578	domain		201	4	198	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A075AWV3	Ubiquitin carboxyl-terminal hydrolase	315	O9G_002413	988480	Rozella allomycis (strain CSF55)	Rozella allomycis (strain CSF55)	True	IPR001578	domain		315	4	250	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A075AZQ3	ubiquitinyl hydrolase 1	177	O9G_003366	988480	Rozella allomycis (strain CSF55)	Rozella allomycis (strain CSF55)	True	IPR001578	domain		177	5	177	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A076KUU5	Ubiquitin carboxyl-terminal hydrolase	199		299642	Nephila pilipes	Nephila pilipes (Giant wood spider)	True	IPR001578	domain		199	5	199	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A076L2V7	Ubiquitin carboxyl-terminal hydrolase	243		299642	Nephila pilipes	Nephila pilipes (Giant wood spider)	True	IPR001578	domain		243	5	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A077RCZ1	Ubiquitin carboxyl-terminal hydrolase	310	EmuJ_000141500	6211	Echinococcus multilocularis	Echinococcus multilocularis (Fox tapeworm)	True	IPR001578	domain		310	6	234	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A077Z0W8	ubiquitinyl hydrolase 1	575	TTRE_0000191601	36087	Trichuris trichiura	Trichuris trichiura (Whipworm)	True	IPR001578	domain		575	155	420	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A077Z209	Ubiquitin carboxyl-terminal hydrolase	258	TTRE_0000198301	36087	Trichuris trichiura	Trichuris trichiura (Whipworm)	True	IPR001578	domain		258	15	255	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A077Z5Z3	ubiquitinyl hydrolase 1	1114	TTRE_0000415101	36087	Trichuris trichiura	Trichuris trichiura (Whipworm)	True	IPR001578	domain		1114	789	1023	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A077ZS57	Ubiquitin carboxyl-terminal hydrolase	349	Contig17645.g18765	5949	Stylonychia lemnae	Stylonychia lemnae (Ciliate)	True	IPR001578	domain		349	1	314	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078A7E1	Ubiquitin carboxyl-terminal hydrolase	258	Contig13288.g14179	5949	Stylonychia lemnae	Stylonychia lemnae (Ciliate)	True	IPR001578	domain		258	6	252	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078AAT5	Ubiquitin carboxyl-terminal hydrolase	238	Contig18057.g19191	5949	Stylonychia lemnae	Stylonychia lemnae (Ciliate)	True	IPR001578	domain		238	8	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078B145	Ubiquitin carboxyl-terminal hydrolase	229	Contig11873.g12705	5949	Stylonychia lemnae	Stylonychia lemnae (Ciliate)	True	IPR001578	domain		229	8	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078B2G1	Ubiquitin carboxyl-terminal hydrolase	238	Contig925.g1017	5949	Stylonychia lemnae	Stylonychia lemnae (Ciliate)	True	IPR001578	domain		238	6	231	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078F749	Ubiquitin carboxyl-terminal hydrolase	329	BnaA07g25370D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		329	2	321	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078FC87	Ubiquitin carboxyl-terminal hydrolase	234	BnaC07g34380D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		234	11	232	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078HKJ9	Ubiquitin carboxyl-terminal hydrolase	232	BnaC01g10110D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		232	9	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078HNV3	Ubiquitin carboxyl-terminal hydrolase	329	BnaC06g27150D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		329	2	319	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078J744	UCH catalytic domain-containing protein	92	BnaC07g50100D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		92	19	90	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A078JKJ7	Ubiquitin carboxyl-terminal hydrolase	232	BnaAnng21270D	3708	Brassica napus	Brassica napus (Rape)	True	IPR001578	domain		232	9	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A080WJN2	Ubiquitin carboxyl-terminal hydrolase	244	TERG_11871	559305	Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892)	Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892) (Athlete's foot fungus)	True	IPR001578	domain		244	46	244	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084AKV8	Ubiquitin carboxyl-terminal hydrolase	319	S7711_07742	1280523	Stachybotrys chartarum (strain CBS 109288 / IBT 7711)	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold)	True	IPR001578	domain		319	4	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084ARP9	Ubiquitin carboxyl-terminal hydrolase	524	S7711_02183	1280523	Stachybotrys chartarum (strain CBS 109288 / IBT 7711)	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold)	True	IPR001578	domain		524	101	382	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084AXA8	Ubiquitin carboxyl-terminal hydrolase	249	S7711_06469	1280523	Stachybotrys chartarum (strain CBS 109288 / IBT 7711)	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold)	True	IPR001578	domain		249	16	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084B5C6	Ubiquitin carboxyl-terminal hydrolase	275	S7711_02540	1280523	Stachybotrys chartarum (strain CBS 109288 / IBT 7711)	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold)	True	IPR001578	domain		275	14	261	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084G8B2	Ubiquitin carboxyl-terminal hydrolase	547	SAPIO_CDS4499	563466	Pseudallescheria apiosperma	Pseudallescheria apiosperma	True	IPR001578	domain		547	160	417	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084G949	Ubiquitin carboxyl-terminal hydrolase	245	SAPIO_CDS4028	563466	Pseudallescheria apiosperma	Pseudallescheria apiosperma	True	IPR001578	domain		245	11	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084GBR9	Ubiquitin carboxyl-terminal hydrolase	235	SAPIO_CDS2886	563466	Pseudallescheria apiosperma	Pseudallescheria apiosperma	True	IPR001578	domain		235	15	231	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084GH89	Ubiquitin carboxyl-terminal hydrolase	320	SAPIO_CDS0546	563466	Pseudallescheria apiosperma	Pseudallescheria apiosperma	True	IPR001578	domain		320	4	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084Q7W6	Ubiquitin carboxyl-terminal hydrolase	249	S40285_09023	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	Stachybotrys chlorohalonatus (strain IBT 40285)	True	IPR001578	domain		249	16	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084QCG0	Ubiquitin carboxyl-terminal hydrolase	255	S40285_06199	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	Stachybotrys chlorohalonatus (strain IBT 40285)	True	IPR001578	domain		255	14	252	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084QL85	Ubiquitin carboxyl-terminal hydrolase	319	S40285_05267	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	Stachybotrys chlorohalonatus (strain IBT 40285)	True	IPR001578	domain		319	4	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084QSD5	Ubiquitin carboxyl-terminal hydrolase	524	S40285_02353	1283841	Stachybotrys chlorohalonatus (strain IBT 40285)	Stachybotrys chlorohalonatus (strain IBT 40285)	True	IPR001578	domain		524	101	382	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084WI89	Ubiquitin carboxyl-terminal hydrolase	228		74873	Anopheles sinensis	Anopheles sinensis (Mosquito)	True	IPR001578	domain		228	3	226	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084WIS1	Ubiquitin carboxyl-terminal hydrolase	496		74873	Anopheles sinensis	Anopheles sinensis (Mosquito)	True	IPR001578	domain		496	10	315	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A084WKJ6	Ubiquitin carboxyl-terminal hydrolase	323		74873	Anopheles sinensis	Anopheles sinensis (Mosquito)	True	IPR001578	domain		323	6	260	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A085LUM9	ubiquitinyl hydrolase 1	785	M513_10459	68888	Trichuris suis	Trichuris suis (pig whipworm)	True	IPR001578	domain		785	349	592	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A085MY59	Ubiquitin carboxyl-terminal hydrolase	236	M513_09996	68888	Trichuris suis	Trichuris suis (pig whipworm)	True	IPR001578	domain		236	10	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A085NTX6	ubiquitinyl hydrolase 1	1156	M513_00059	68888	Trichuris suis	Trichuris suis (pig whipworm)	True	IPR001578	domain		1156	853	1077	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A086SUR7	Ubiquitin carboxyl-terminal hydrolase	318	ACRE_084550	857340	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	True	IPR001578	domain		318	4	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A086T0J6	Ubiquitin carboxyl-terminal hydrolase	272	ACRE_064070	857340	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	True	IPR001578	domain		272	16	269	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A086T346	Ubiquitin carboxyl-terminal hydrolase	519	ACRE_054740	857340	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	True	IPR001578	domain		519	114	389	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A086T5L9	Ubiquitin carboxyl-terminal hydrolase	255	ACRE_045550	857340	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	Hapsidospora chrysogenum (strain ATCC 11550 / CBS 779.69 / DSM 880 / IAM 14645 / JCM 23072 / IMI 49137)	True	IPR001578	domain		255	14	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087G2E2	Ubiquitin carboxyl-terminal hydrolase	234	AALP_AAs42697U000500	50452	Arabis alpina	Arabis alpina (Alpine rock-cress)	True	IPR001578	domain		234	11	232	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087G7K6	Ubiquitin carboxyl-terminal hydrolase	336	AALP_Aa8g171500	50452	Arabis alpina	Arabis alpina (Alpine rock-cress)	True	IPR001578	domain		336	2	284	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087HFV3	Ubiquitin carboxyl-terminal hydrolase	329	AALP_Aa2g073100	50452	Arabis alpina	Arabis alpina (Alpine rock-cress)	True	IPR001578	domain		329	2	323	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087QTG6	ubiquitinyl hydrolase 1	695	AS27_09717	9233	Aptenodytes forsteri	Aptenodytes forsteri (Emperor penguin)	True	IPR001578	domain		695	1	255	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087R3P9	Ubiquitin carboxyl-terminal hydrolase	180	AS27_09506	9233	Aptenodytes forsteri	Aptenodytes forsteri (Emperor penguin)	True	IPR001578	domain		180	1	178	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087R6R4	Ubiquitin carboxyl-terminal hydrolase	212	AS27_11441	9233	Aptenodytes forsteri	Aptenodytes forsteri (Emperor penguin)	True	IPR001578	domain		212	1	211	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087RDT4	Ubiquitin carboxyl-terminal hydrolase	261	AS27_00350	9233	Aptenodytes forsteri	Aptenodytes forsteri (Emperor penguin)	True	IPR001578	domain		261	1	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087SH53	Ubiquitin carboxyl-terminal hydrolase	235	F751_1936	3075	Auxenochlorella protothecoides	Auxenochlorella protothecoides (Green microalga)	True	IPR001578	domain		235	4	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087SJ45	Ubiquitin carboxyl-terminal hydrolase	330	F751_2591	3075	Auxenochlorella protothecoides	Auxenochlorella protothecoides (Green microalga)	True	IPR001578	domain		330	4	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087TLE7	Ubiquitin carboxyl-terminal hydrolase	685	X975_11273	407821	Stegodyphus mimosarum	Stegodyphus mimosarum (African social velvet spider)	True	IPR001578	domain		685	10	319	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087U2D2	Ubiquitin carboxyl-terminal hydrolase	228	X975_05773	407821	Stegodyphus mimosarum	Stegodyphus mimosarum (African social velvet spider)	True	IPR001578	domain		228	5	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087U4P5	Ubiquitin carboxyl-terminal hydrolase	115	X975_22573	407821	Stegodyphus mimosarum	Stegodyphus mimosarum (African social velvet spider)	True	IPR001578	domain		115	1	115	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087UNN5	Ubiquitin carboxyl-terminal hydrolase	212	X975_02768	407821	Stegodyphus mimosarum	Stegodyphus mimosarum (African social velvet spider)	True	IPR001578	domain		212	1	199	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087V1G9	Ubiquitin carboxyl-terminal hydrolase	329	X975_26157	407821	Stegodyphus mimosarum	Stegodyphus mimosarum (African social velvet spider)	True	IPR001578	domain		329	7	270	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087VA88	Ubiquitin carboxyl-terminal hydrolase	213	N312_00870	100784	Balearica regulorum gibbericeps	Balearica regulorum gibbericeps (East African grey crowned-crane)	True	IPR001578	domain		213	1	212	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087VIB3	Ubiquitin carboxyl-terminal hydrolase	202	N312_00629	100784	Balearica regulorum gibbericeps	Balearica regulorum gibbericeps (East African grey crowned-crane)	True	IPR001578	domain		202	1	202	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087VZY5	ubiquitinyl hydrolase 1	754	EmuJ_000151200	6211	Echinococcus multilocularis	Echinococcus multilocularis (Fox tapeworm)	True	IPR001578	domain		754	5	411	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A087WP81	ubiquitinyl hydrolase 1	225	Uchl5	10090	Mus musculus	Mus musculus (Mouse)	True	IPR001578	domain		225	7	201	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
